date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:20:24	6643/6643	---M-Z	200	added ('OK')	text/html	etag:%22e4418549a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/auth_forget_password_2.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/auth_forget_password_2.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:24	3852/3852	---M-Z	200	added ('OK')	text/html	etag:%227e988149a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/auth_confirm_email_2.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/auth_confirm_email_2.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:24	7486/7486	---M-Z	200	added ('OK')	text/html	etag:%22705c8b49a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/auth_signup_3.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/auth_signup_3.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:25	7265/7265	---M-Z	200	added ('OK')	text/html	etag:%22c8cc8449a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/auth_forget_password_3.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/auth_forget_password_3.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:25	4527/4527	---M-Z	200	added ('OK')	text/html	etag:%22a1f8349a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/auth_confirm_email_3.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/auth_confirm_email_3.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:26	4281/4281	---M-Z	200	added ('OK')	text/html	etag:%223dd4ccc4a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_coming_soon.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_coming_soon.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:26	4830/4830	---M-Z	200	added ('OK')	text/html	etag:%22565586c4a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_coming_soon_2.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_coming_soon_2.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:26	6347/6347	---M-Z	200	added ('OK')	text/html	etag:%229bdcc8c4a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_contact_us_2.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_contact_us_2.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:27	99407/99407	---M-Z	200	added ('OK')	text/html	etag:%22ccc8dfebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_error404.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_error404.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:27	99394/99394	---M-Z	200	added ('OK')	text/html	etag:%221edae0ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_error500.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_error500.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:28	99394/99394	---M-Z	200	added ('OK')	text/html	etag:%2268ce0ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_error503.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_error503.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:28	99534/99534	---M-Z	200	added ('OK')	text/html	etag:%22f5aee2ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_maintenance.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_maintenance.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:29	3847/3847	---M-Z	200	added ('OK')	text/html	etag:%22771dc6c4a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_error404_2.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_error404_2.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:29	3844/3844	---M-Z	200	added ('OK')	text/html	etag:%225037c3c4a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_error500_2.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_error500_2.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:29	3842/3842	---M-Z	200	added ('OK')	text/html	etag:%22ff9ac2c4a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_error503_2.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_error503_2.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:30	3868/3868	---M-Z	200	added ('OK')	text/html	etag:%22c1f5bcc4a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_maintenance_2.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_maintenance_2.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:30	16224/16224	---M-Z	200	added ('OK')	text/html	etag:%224dedc0c4a1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_faq_2.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_faq_2.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:31	118777/118777	---M-Z	200	added ('OK')	text/html	etag:%22e687e2ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_faq_3.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_faq_3.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:31	105609/105609	---M-Z	200	added ('OK')	text/html	etag:%22504be3ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_pricing.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_pricing.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:32	162671/162671	---M-Z	200	added ('OK')	text/html	etag:%2285e7e3ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_profile_edit.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_profile_edit.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:33	146633/146633	---M-Z	200	added ('OK')	text/html	etag:%229c35e4ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_search_result_2.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_search_result_2.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:33	127731/127731	---M-Z	200	added ('OK')	text/html	etag:%22d5f8e4ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/pages_sitemap.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/pages_sitemap.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:34	123022/123022	---M-Z	200	added ('OK')	text/html	etag:%2284a0cdebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_accordion.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_accordion.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:34	110817/110817	---M-Z	200	added ('OK')	text/html	etag:%228a9de1ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_animation.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_animation.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:35	147414/147414	---M-Z	200	added ('OK')	text/html	etag:%228341d5ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_cards.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_cards.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:36	122821/122821	---M-Z	200	added ('OK')	text/html	etag:%229763ceebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_carousel.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_carousel.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:36	102521/102521	---M-Z	200	added ('OK')	text/html	etag:%22c3b1ceebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_countdown.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_countdown.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:37	108146/108146	---M-Z	200	added ('OK')	text/html	etag:%228af7d2ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_counter.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_counter.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:37	132281/132281	---M-Z	200	added ('OK')	text/html	etag:%229dd4d0ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_dragitems.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_dragitems.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:38	106027/106027	---M-Z	200	added ('OK')	text/html	etag:%22e7ffceebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_lightbox.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_lightbox.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:38	104835/104835	---M-Z	200	added ('OK')	text/html	etag:%221175cfebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_lightbox_side_open.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_lightbox_side_open.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:39	115530/115530	---M-Z	200	added ('OK')	text/html	etag:%227738d0ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_list_groups.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_list_groups.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:39	120990/120990	---M-Z	200	added ('OK')	text/html	etag:%22d070d1ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_media_object.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_media_object.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:40	144705/144705	---M-Z	200	added ('OK')	text/html	etag:%22e98d4ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_modals.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_modals.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:40	114850/114850	---M-Z	200	added ('OK')	text/html	etag:%22f097d1ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_notifications.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_notifications.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:41	122077/122077	---M-Z	200	added ('OK')	text/html	etag:%226bfd1ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_scrollspy.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_scrollspy.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:41	97824/97824	---M-Z	200	added ('OK')	text/html	etag:%22535bd2ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_session_timeout.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_session_timeout.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:42	110930/110930	---M-Z	200	added ('OK')	text/html	etag:%22bfe6daebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_sweet_alerts.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_sweet_alerts.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:42	154208/154208	---M-Z	200	added ('OK')	text/html	etag:%229c6cd3ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_tabs.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_tabs.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:43	102172/102172	---M-Z	200	added ('OK')	text/html	etag:%22f12fd4ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/basic_ui_tour_tutorial.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/basic_ui_tour_tutorial.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:43	126392/126392	---M-Z	200	added ('OK')	text/html	etag:%229f7fe6ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_alerts.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_alerts.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:44	120344/120344	---M-Z	200	added ('OK')	text/html	etag:%229f7fe6ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_avatar.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_avatar.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:44	102087/102087	---M-Z	200	added ('OK')	text/html	etag:%22b8cde6ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_badges.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_badges.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:45	109280/109280	---M-Z	200	added ('OK')	text/html	etag:%229dfe7ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_breadcrumbs.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_breadcrumbs.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:46	147740/147740	---M-Z	200	added ('OK')	text/html	etag:%22f990e7ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_buttons.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_buttons.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:46	124932/124932	---M-Z	200	added ('OK')	text/html	etag:%22b8cde6ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_colors.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_colors.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:47	134423/134423	---M-Z	200	added ('OK')	text/html	etag:%22b6f0e8ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_dropdowns.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_dropdowns.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:47	117333/117333	---M-Z	200	added ('OK')	text/html	etag:%22312de8ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_grid.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_grid.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:48	101052/101052	---M-Z	200	added ('OK')	text/html	etag:%224d54e8ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_jumbotron.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_jumbotron.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:48	119958/119958	---M-Z	200	added ('OK')	text/html	etag:%22d7b3e9ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_list_group.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_list_group.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:49	112145/112145	---M-Z	200	added ('OK')	text/html	etag:%22bd3ee9ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_loading_spinners.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_loading_spinners.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:49	126161/126161	---M-Z	200	added ('OK')	text/html	etag:%22fb28eaebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_pagination.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_pagination.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:50	104024/104024	---M-Z	200	added ('OK')	text/html	etag:%223677eaebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_popovers.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_popovers.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:50	115003/115003	---M-Z	200	added ('OK')	text/html	etag:%226eeceaebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_progress_bar.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_progress_bar.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:51	106291/106291	---M-Z	200	added ('OK')	text/html	etag:%22b7afebebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_ribbons.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_ribbons.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:51	109960/109960	---M-Z	200	added ('OK')	text/html	etag:%22139aecebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_tooltips.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_tooltips.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:52	124227/124227	---M-Z	200	added ('OK')	text/html	etag:%22ae8ecebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_typography.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_typography.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:52	103034/103034	---M-Z	200	added ('OK')	text/html	etag:%22525dedebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/ui_elements_video.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/ui_elements_video.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:53	278383/278383	---M-Z	200	added ('OK')	text/html	etag:%221dbce4caa1f0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/widgets.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/widgets.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:54	183515/183515	---M-Z	200	added ('OK')	text/html	etag:%22b6f0e8ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/tables.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/tables.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:55	193327/193327	---M-Z	200	added ('OK')	text/html	etag:%223e16d7ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/datatables.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/datatables.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:56	118653/118653	---M-Z	200	added ('OK')	text/html	etag:%224d36edebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_controls_base_input.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_controls_base_input.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:56	135811/135811	---M-Z	200	added ('OK')	text/html	etag:%229eb2d7ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_controls_input_groups.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_controls_input_groups.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:57	118784/118784	---M-Z	200	added ('OK')	text/html	etag:%22b34ed8ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_controls_checkbox.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_controls_checkbox.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:57	114855/114855	---M-Z	200	added ('OK')	text/html	etag:%22212d9ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_controls_radio.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_controls_radio.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:58	109062/109062	---M-Z	200	added ('OK')	text/html	etag:%22f172ecebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_controls_switch.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_controls_switch.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:59	116027/116027	---M-Z	200	added ('OK')	text/html	etag:%22326edcebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_picker.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_picker.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:20:59	104501/104501	---M-Z	200	added ('OK')	text/html	etag:%22f4f3ddebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_tagify.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_tagify.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:00	103892/103892	---M-Z	200	added ('OK')	text/html	etag:%22d9a5ddebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_touch_spin.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_touch_spin.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:00	104421/104421	---M-Z	200	added ('OK')	text/html	etag:%2268ce0ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_maxlength.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_maxlength.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:01	103358/103358	---M-Z	200	added ('OK')	text/html	etag:%22d37eddebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_switch.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_switch.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:02	108206/108206	---M-Z	200	added ('OK')	text/html	etag:%22d360e2ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_select_splitter.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_select_splitter.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:02	124060/124060	---M-Z	200	added ('OK')	text/html	etag:%22cdddbebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_bootstrap_select.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_bootstrap_select.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:03	116607/116607	---M-Z	200	added ('OK')	text/html	etag:%22c69ddebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_select_2.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_select_2.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:04	108333/108333	---M-Z	200	added ('OK')	text/html	etag:%228746dcebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_input_masks.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_input_masks.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:06	100186/100186	---M-Z	200	added ('OK')	text/html	etag:%2287fcd9ebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_autogrow.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_autogrow.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
11:21:08	109615/109615	---M-Z	200	added ('OK')	text/html	etag:%22b157ddebcf0d71:0%22	http://demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_range_slider.html	C:/My%20Web%20Sites/CSR%20Theme/demo.neptuneapp.xyz/demo-1/ltr/forms_widgets_range_slider.html	(from http://demo.neptuneapp.xyz/demo-1/ltr/index.html)
